user_id,item_id,rating
26,34,3.0
26,150,3.0
26,165,4.0
26,185,3.0
26,208,2.0
26,225,3.0
26,288,3.0
26,296,4.0
26,300,3.0
26,344,3.0
26,349,3.0
26,356,3.0
26,434,2.0
26,454,4.0
26,457,4.0
26,592,4.0
26,593,4.0
37,150,5.0
37,153,3.0
37,231,5.0
37,292,4.0
37,316,5.0
37,318,4.0
37,329,3.0
37,344,5.0
37,349,4.0
37,380,2.0
37,457,4.0
37,590,4.0
37,592,3.0
37,593,5.0
37,661,3.0
37,1061,5.0
37,1073,4.0
49,110,4.0
49,318,4.0
49,356,4.0
49,527,4.5
49,1097,4.5
49,1200,4.5
49,1214,4.0
49,2571,4.5
49,4022,4.5
49,5218,4.0
49,47099,4.5
49,70286,4.0
49,79091,4.0
49,79132,4.5
49,103335,4.0
49,122920,4.0
49,168252,4.5
53,203,5.0
53,381,5.0
53,413,5.0
53,481,5.0
53,880,5.0
53,916,5.0
53,922,5.0
53,1100,5.0
53,1125,5.0
53,1256,5.0
53,1298,5.0
53,1441,5.0
53,1982,5.0
53,2616,5.0
53,3100,5.0
53,4019,5.0
87,60,3.0
87,262,4.0
87,327,3.5
87,531,4.0
87,671,4.5
87,1077,4.0
87,1136,5.0
87,1345,3.5
87,2009,4.0
87,2139,3.0
87,2300,4.5
87,3504,4.5
87,4023,3.5
87,4973,5.0
87,5618,5.0
87,5971,5.0
87,7022,3.5
147,5,4.5
147,151,1.5
147,163,4.5
147,168,0.5
147,186,1.5
147,225,5.0
147,315,2.0
147,342,1.5
147,466,4.0
147,543,2.5
147,552,4.5
147,555,4.5
147,596,3.0
147,1396,4.0
147,2395,2.5
147,2699,4.5
157,527,5.0
157,953,3.0
157,1193,3.0
157,1270,4.0
157,2392,3.0
157,2683,4.0
157,2686,3.0
157,2720,2.0
157,2724,2.0
157,2770,3.0
157,2959,5.0
157,2987,4.0
157,3174,3.0
157,3268,2.0
157,3298,4.0
157,3617,3.0
157,3752,5.0
189,318,4.0
189,356,4.0
189,527,4.5
189,593,4.0
189,2959,4.0
189,3578,4.0
189,4993,4.0
189,7153,4.0
189,33794,3.5
189,48516,4.0
189,54286,4.5
189,58559,5.0
189,68954,4.5
189,76093,4.0
189,79132,4.5
189,91529,3.5
194,48,2.0
194,163,3.0
194,168,3.5
194,315,3.5
194,342,3.5
194,552,3.5
194,784,3.0
194,1035,4.0
194,1252,3.5
194,1288,4.0
194,1380,2.5
194,1396,3.5
194,1500,3.5
194,1653,3.5
194,2406,3.5
194,2599,3.0
207,100,3.0
207,637,1.0
207,1283,3.5
207,1321,4.0
207,1347,4.0
207,1556,1.0
207,2021,4.0
207,2193,3.0
207,2384,0.5
207,2707,3.5
207,2858,5.0
207,2968,0.5
207,2991,4.0
207,3263,3.5
207,3264,0.5
207,3740,3.5
245,162,3.0
245,246,4.0
245,581,3.0
245,858,2.0
245,912,3.0
245,1092,1.0
245,1148,3.0
245,1189,4.0
245,1361,3.0
245,2064,2.0
245,2599,3.0
245,3101,1.0
245,3106,1.0
245,3114,4.0
245,3196,3.0
245,3252,3.0
245,3257,3.0
257,7,1.0
257,16,3.5
257,420,4.0
257,494,3.0
257,594,3.5
257,653,4.0
257,1304,2.5
257,1380,4.0
257,1500,2.0
257,2406,3.5
257,2502,1.5
257,2599,1.5
257,2791,3.5
257,3996,4.5
257,5445,4.0
257,5952,3.0
278,880,3.5
278,1347,3.0
278,1635,5.0
278,2109,1.5
278,2144,3.5
278,2352,4.5
278,2369,2.5
278,2371,3.0
278,2427,4.5
278,3105,4.5
278,3148,4.0
278,3210,4.0
278,3396,3.0
278,4002,4.0
278,4321,3.0
278,54272,5.0
281,362,2.0
281,428,3.5
281,783,2.5
281,1515,1.5
281,2023,1.0
281,2329,4.0
281,2694,3.0
281,2858,3.5
281,3861,3.0
281,3911,3.5
281,4214,3.0
281,5377,3.5
281,7325,4.0
281,8361,3.0
281,8368,4.0
281,35836,4.0
281,51662,4.5
293,151,3.0
293,344,2.0
293,420,2.0
293,608,3.0
293,742,2.0
293,743,2.0
293,1029,2.0
293,1097,2.0
293,1617,3.0
293,1673,4.0
293,1682,4.0
293,2003,2.0
293,2411,3.0
293,2421,3.0
293,3646,2.0
293,3744,2.0
293,5313,2.0
320,1013,3.5
320,2058,4.0
320,3404,0.5
320,3703,3.0
320,3745,3.5
320,6283,3.5
320,6857,3.5
320,26555,3.5
320,31184,4.0
320,42718,3.5
320,59315,4.0
320,59900,3.0
320,62999,3.5
320,68358,4.0
320,71535,4.0
320,72998,4.0
324,432,2.0
324,608,5.0
324,1197,3.0
324,2764,3.0
324,2968,3.0
324,3864,4.0
324,3884,2.0
324,3893,4.0
324,3897,4.0
324,3912,1.0
324,3915,4.0
324,3948,4.0
324,3949,3.0
324,3952,2.0
324,3972,5.0
324,3978,3.0
324,3979,1.0
364,1,5.0
364,9,3.0
364,95,5.0
364,141,4.0
364,260,4.0
364,376,5.0
364,494,5.0
364,628,5.0
364,648,3.0
364,733,4.0
364,736,4.0
364,780,5.0
364,783,3.0
364,786,4.0
364,832,5.0
364,1210,3.0
364,1356,4.0
406,135,4.0
406,277,3.0
406,724,3.0
406,1022,3.5
406,1586,3.0
406,1644,2.0
406,2005,2.0
406,2100,0.5
406,2137,3.0
406,2694,3.5
406,2722,3.5
406,5620,5.0
406,33669,5.0
406,44840,3.5
406,46972,4.0
406,56949,5.0
431,158,1.0
431,172,2.0
431,435,0.5
431,466,2.0
431,485,2.5
431,543,3.5
431,555,5.0
431,903,3.0
431,1233,4.5
431,1278,4.0
431,1376,2.5
431,1625,4.0
431,1639,1.5
431,2006,1.5
431,2406,3.0
431,3948,3.0
439,110,3.5
439,318,5.0
439,356,5.0
439,1036,4.5
439,1240,4.0
439,1291,3.0
439,1917,2.0
439,2028,4.0
439,2355,4.0
439,2571,5.0
439,4022,4.5
439,4993,5.0
439,7153,5.0
439,8961,4.0
439,78499,4.0
439,96606,4.0
439,98809,3.5
442,362,2.5
442,468,1.5
442,524,2.0
442,616,1.5
442,1231,1.0
442,1272,0.5
442,1644,0.5
442,2020,1.0
442,2145,2.0
442,2881,0.5
442,3107,0.5
442,3363,1.5
442,3386,0.5
442,3510,1.0
442,3863,0.5
442,4361,2.5
507,34,5.0
507,39,3.0
507,150,3.0
507,153,3.0
507,165,3.0
507,253,3.0
507,266,3.0
507,316,3.0
507,339,4.0
507,349,3.0
507,356,4.0
507,377,5.0
507,454,3.0
507,457,4.0
507,480,4.0
507,589,3.0
507,590,3.0
531,10,4.0
531,260,5.0
531,480,4.0
531,590,3.0
531,733,4.0
531,919,3.0
531,1215,2.0
531,1259,5.0
531,1261,2.0
531,1291,5.0
531,1466,4.0
531,1961,5.0
531,2640,3.0
531,3699,3.0
531,4284,3.0
531,4447,3.0
531,4993,5.0
531,5349,5.0
547,541,5.0
547,1131,4.0
547,1199,5.0
547,1224,3.0
547,1273,5.0
547,1299,2.0
547,1300,5.0
547,1394,5.0
547,2020,5.0
547,2076,5.0
547,2840,3.0
547,2858,5.0
547,2859,3.0
547,2917,4.0
547,2919,3.0
547,3039,4.0
547,3102,4.0
549,110,3.0
549,293,5.0
549,318,4.0
549,589,3.0
549,1036,4.0
549,1196,2.0
549,1198,4.5
549,1210,2.0
549,2028,5.0
549,2571,5.0
549,2959,5.0
549,4226,5.0
549,5952,3.5
549,48516,5.0
549,79132,5.0
549,122924,5.0
549,158813,1.0
569,10,4.0
569,50,3.0
569,153,5.0
569,185,4.0
569,231,3.0
569,329,5.0
569,344,4.0
569,349,4.0
569,356,3.0
569,377,5.0
569,434,4.0
569,480,4.0
569,588,4.0
569,590,4.0
569,592,3.0
569,595,4.0
576,29,3.5
576,327,2.5
576,372,1.0
576,720,3.0
576,849,1.5
576,1188,1.0
576,1231,2.0
576,1261,3.0
576,1321,4.0
576,1345,4.0
576,1479,5.0
576,2289,5.0
576,2580,4.5
576,2723,4.0
576,2826,4.5
576,3082,4.5
595,265,5.0
595,501,4.0
595,509,5.0
595,780,4.0
595,1094,4.0
595,1186,4.0
595,1199,5.0
595,1569,2.0
595,1711,3.0
595,1912,5.0
595,2078,4.0
595,2336,4.0
595,2396,5.0
595,2628,4.0
595,2761,5.0
595,2770,3.0
598,1197,2.5
598,4226,1.0
598,4963,4.0
598,5418,4.0
598,5816,5.0
598,7361,5.0
598,8360,1.0
598,46578,5.0
598,54001,5.0
598,56367,5.0
598,63082,4.0
598,79132,5.0
598,101577,5.0
598,103543,5.0
598,113829,5.0
598,124851,5.0
598,130490,5.0
26,47,4.0
26,380,3.0
37,165,5.0
37,356,4.0
49,109487,4.5
49,6377,4.0
53,2686,5.0
53,748,5.0
87,4571,3.5
87,1584,4.0
147,2302,2.5
147,1376,5.0
157,785,5.0
157,3175,2.0
189,2762,4.0
189,5952,4.0
194,7143,4.5
194,1090,4.5
207,2949,4.5
207,2329,3.5
245,3274,2.0
245,2739,3.0
257,370,3.5
257,112,3.5
278,527,5.0
278,50,5.0
281,252,3.0
281,46578,4.5
293,1917,3.0
293,4558,2.0
320,5785,4.0
320,3578,3.5
324,3910,4.0
324,858,4.0
364,805,4.0
364,858,5.0
406,261,4.0
406,2125,5.0
431,802,1.5
431,163,3.0
439,1198,4.5
439,589,3.5
442,2908,2.0
442,3752,2.0
507,595,3.0
507,110,3.0
531,4214,2.0
531,2473,3.0
547,2194,3.0
547,1288,5.0
549,260,2.0
549,527,1.0
569,380,3.0
569,296,5.0
576,1347,1.5
576,2641,2.5
595,1966,4.0
595,50,5.0
598,4306,1.0
598,114265,5.0
26,10,3.0
26,153,3.0
37,296,5.0
37,671,5.0
49,2028,4.5
49,139385,4.5
53,1049,5.0
53,249,5.0
87,3910,4.0
87,3593,2.0
147,1234,4.5
147,1639,5.0
157,2490,4.0
157,1961,4.0
189,2571,4.0
189,1265,4.0
194,2699,3.5
194,5060,4.0
207,743,1.5
207,2428,3.5
245,745,3.0
245,2289,3.0
257,784,3.5
257,1288,4.5
278,203,4.0
278,318,5.0
281,1381,3.0
281,3897,3.5
293,1,3.0
293,593,4.0
320,4387,4.0
320,3534,4.0
324,3899,1.0
324,3943,4.0
364,1073,5.0
364,32,3.0
406,1282,1.5
406,531,1.0
431,552,2.5
431,1234,4.0
439,5952,4.0
439,527,4.5
442,1186,1.0
442,610,1.0
507,47,3.0
507,593,3.0
531,593,5.0
531,1198,5.0
547,1211,5.0
547,1189,4.0
549,1291,3.0
549,58559,4.0
569,316,4.0
569,165,5.0
576,1373,1.0
576,1223,4.0
595,1278,5.0
595,2353,4.0
598,110771,2.0
598,593,0.5
75,47,2.0
75,151,2.0
75,168,4.0
75,173,3.0
75,260,5.0
75,435,1.0
75,589,4.5
75,903,1.0
75,908,4.5
75,912,4.0
75,920,3.0
75,924,3.5
75,1036,4.0
75,1090,1.0
75,1196,4.5
75,1198,4.5
75,1200,2.5
75,1204,3.5
75,1234,4.5
75,1240,4.0
75,1253,4.0
75,1266,4.0
75,1320,3.0
75,1372,4.0
75,1374,2.0
75,1376,4.0
75,1610,4.0
75,1721,2.5
75,1889,3.0
75,1962,4.5
75,2078,5.0
75,2115,3.5
75,2193,1.5
75,2467,4.0
75,2529,1.5
75,2571,1.0
75,2628,1.0
75,3034,4.0
75,3176,1.0
75,3681,5.0
75,4306,4.0
75,4369,2.5
75,4993,5.0
75,5445,2.0
75,5952,4.0
75,6303,4.0
75,6870,1.0
75,7001,4.0
75,7153,4.0
75,8360,4.0
75,8865,1.0
75,8961,4.0
75,33493,0.5
75,34405,4.0
75,44191,4.5
75,44199,3.0
86,1,4.0
86,165,4.0
86,318,4.5
86,356,4.0
86,419,3.5
86,457,4.0
86,480,3.0
86,588,4.0
86,590,4.0
86,648,4.5
86,780,3.5
86,1097,4.0
86,1210,4.0
86,1265,4.0
86,1680,4.5
86,1721,3.5
86,1835,4.0
86,1961,4.0
86,2028,3.5
86,2411,3.5
86,2421,4.0
86,2642,3.5
86,2762,4.0
86,2805,4.0
86,2858,4.0
86,2959,3.5
86,3300,4.0
86,3793,4.0
86,3996,3.5
86,4226,4.5
86,4306,4.0
86,4310,3.0
86,4886,4.0
86,4963,4.5
86,4993,4.0
86,5266,3.5
86,5445,4.0
86,6373,4.0
86,6539,4.0
86,6947,3.5
86,7147,4.0
86,7153,4.0
86,7361,4.5
86,33679,5.0
86,33794,4.0
86,51662,1.5
86,58293,2.5
86,58559,4.5
86,59315,4.0
86,60069,3.0
86,66097,4.5
86,69951,4.5
86,71264,4.5
86,72356,4.5
86,74553,3.5
86,79132,4.0
86,95510,4.5
108,25,4.0
108,82,5.0
108,151,2.0
108,469,4.0
108,480,4.0
108,497,3.0
108,508,4.0
108,509,5.0
108,541,5.0
108,800,5.0
108,838,5.0
108,848,3.0
108,926,3.0
108,1095,2.0
108,1097,5.0
108,1204,5.0
108,1270,5.0
108,1684,5.0
108,1721,4.0
108,1917,2.0
108,1959,5.0
108,1968,4.0
108,2585,4.0
108,2926,3.0
108,3072,3.0
108,3512,3.0
108,3751,3.0
108,3795,5.0
108,3978,4.0
108,4024,1.0
108,4159,2.0
108,4246,5.0
108,4308,5.0
108,4372,5.0
108,4639,3.0
108,4823,3.0
108,4878,5.0
108,4889,3.0
108,4973,5.0
108,4976,5.0
108,4993,3.0
108,4994,3.0
108,4995,5.0
108,5011,4.0
108,5034,4.0
108,5051,3.0
108,5303,5.0
108,5309,3.0
108,5316,4.0
108,5378,3.0
108,5380,5.0
108,5391,5.0
108,5450,5.0
108,5466,3.0
108,5673,5.0
108,5812,5.0
108,5881,5.0
108,5945,5.0
108,5952,3.0
108,5989,5.0
108,6022,1.0
112,1,3.0
112,2,1.5
112,6,4.5
112,17,0.5
112,21,2.0
112,25,2.5
112,32,5.0
112,36,0.5
112,39,0.5
112,47,5.0
112,50,5.0
112,62,4.0
112,95,1.5
112,104,4.0
112,110,3.5
112,141,4.0
112,150,4.0
112,161,1.5
112,185,2.0
112,208,2.5
112,260,5.0
112,288,4.0
112,292,4.0
112,300,0.5
112,339,1.5
112,356,3.5
112,357,0.5
112,434,0.5
112,454,4.0
112,480,5.0
112,551,3.5
112,778,3.5
112,780,5.0
112,788,1.5
112,1196,5.0
112,1210,5.0
112,1270,4.0
112,1356,4.0
112,1393,4.0
112,1917,5.0
112,2028,5.0
112,3147,5.0
112,4993,5.0
112,5952,5.0
112,7153,5.0
112,58559,5.0
112,68954,4.0
112,70286,3.5
112,72998,4.0
112,79132,4.5
112,99114,4.0
112,109487,5.0
112,115617,3.5
131,31,3.0
131,47,4.0
131,50,4.0
131,110,2.5
131,111,4.0
131,260,2.5
131,296,4.0
131,318,4.0
131,356,3.0
131,541,4.0
131,608,4.0
131,778,4.0
131,858,4.0
131,908,4.0
131,969,3.5
131,1061,3.5
131,1104,4.5
131,1136,3.0
131,1193,3.5
131,1196,2.5
131,1213,4.0
131,1228,4.5
131,1233,4.0
131,1288,3.5
131,1617,4.0
131,2028,2.5
131,2320,2.5
131,2329,3.5
131,2393,3.0
131,2571,3.0
131,2722,1.0
131,2858,3.5
131,2871,4.0
131,3178,3.0
131,3363,3.5
131,3624,2.0
131,3826,2.0
131,3949,2.5
131,4011,3.5
131,4226,4.0
131,4878,1.5
131,4993,3.5
131,5009,3.0
131,5782,4.0
131,5952,3.5
131,5959,2.5
131,6016,4.0
131,6947,3.5
131,7256,3.0
131,7361,3.5
131,48780,3.5
131,62336,3.5
131,64614,3.5
131,79132,4.0
131,89745,4.0
131,91529,4.0
143,356,5.0
143,500,3.0
143,597,3.0
143,1136,1.0
143,1307,2.0
143,1721,4.0
143,1968,2.0
143,2144,5.0
143,2706,4.5
143,3526,3.0
143,3793,4.5
143,4018,2.0
143,4306,5.0
143,4447,5.0
143,5066,5.0
143,5418,2.0
143,5620,3.5
143,6377,4.0
143,6539,3.0
143,6593,4.0
143,6619,5.0
143,6765,2.5
143,6944,4.0
143,7169,5.0
143,7173,1.0
143,7293,5.0
143,7316,3.0
143,7444,5.0
143,8533,4.0
143,8643,3.0
143,8827,5.0
143,31433,4.0
143,31685,3.0
143,32289,2.5
143,36525,2.0
143,40962,3.0
143,47122,4.0
143,54503,1.0
143,56949,3.0
143,59421,4.0
143,60069,2.0
143,61250,3.5
143,68954,5.0
143,69069,5.0
143,69122,5.0
143,69757,5.0
143,70183,4.0
143,71535,1.0
143,73319,3.0
143,78316,1.0
143,81847,5.0
143,84374,2.5
143,87232,4.0
143,97921,3.0
143,103141,4.0
143,103335,4.0
143,103606,4.0
143,106696,4.0
165,110,4.0
165,249,4.0
165,377,4.0
165,441,3.0
165,480,4.0
165,592,4.0
165,858,3.0
165,908,4.0
165,1127,4.0
165,1196,4.0
165,1197,5.0
165,1198,5.0
165,1210,3.0
165,1221,3.0
165,1291,5.0
165,1304,3.0
165,1573,3.0
165,2194,4.0
165,2353,4.0
165,2422,2.0
165,2571,4.0
165,2692,3.0
165,3256,4.0
165,3624,3.0
165,3996,4.0
165,4085,4.0
165,4351,3.0
165,4963,5.0
165,5066,3.0
165,5218,4.0
165,5377,4.0
165,5415,3.0
165,5418,4.0
165,5444,4.0
165,5445,4.0
165,5450,3.0
165,5464,3.0
165,5466,5.0
165,5481,3.0
165,5485,3.0
165,5505,3.0
165,5527,3.0
165,5528,3.0
165,5530,2.0
165,5872,3.0
165,5881,3.0
165,5902,4.0
165,5945,3.0
165,5952,5.0
165,5954,3.0
165,5959,3.0
165,5993,2.0
165,6188,4.0
174,10,3.0
174,11,5.0
174,34,4.0
174,39,4.0
174,50,3.0
174,62,1.0
174,153,3.0
174,158,3.0
174,160,3.0
174,161,3.0
174,165,3.0
174,185,5.0
174,186,3.0
174,196,2.0
174,224,3.0
174,225,3.0
174,231,3.0
174,236,5.0
174,253,5.0
174,282,5.0
174,288,3.0
174,292,4.0
174,300,2.0
174,315,2.0
174,317,3.0
174,329,3.0
174,333,4.0
174,337,4.0
174,339,3.0
174,344,5.0
174,349,4.0
174,370,3.0
174,380,3.0
174,410,3.0
174,420,2.0
174,432,3.0
174,435,3.0
174,442,3.0
174,454,5.0
174,457,5.0
174,474,4.0
174,485,3.0
174,508,3.0
174,520,5.0
174,539,5.0
174,553,5.0
174,587,5.0
174,588,4.0
174,589,4.0
174,590,4.0
174,592,5.0
174,595,3.0
174,736,5.0
174,780,3.0
178,1,4.0
178,10,4.0
178,25,4.5
178,47,4.5
178,50,4.5
178,110,4.0
178,161,4.5
178,208,4.0
178,290,3.5
178,296,4.5
178,318,5.0
178,356,4.5
178,357,5.0
178,380,4.0
178,446,3.5
178,457,5.0
178,480,3.0
178,589,4.0
178,590,4.5
178,595,2.0
178,608,4.5
178,736,3.0
178,780,3.0
178,837,3.5
178,1198,4.0
178,1240,4.5
178,1270,4.5
178,1680,3.5
178,1810,4.5
178,1883,4.5
178,2085,1.5
178,2231,4.5
178,2329,5.0
178,2571,4.5
178,2579,4.0
178,2840,3.5
178,3996,4.0
178,4002,4.0
178,4226,4.5
178,4235,4.0
178,4718,2.5
178,4734,4.0
178,4973,5.0
178,4993,4.0
178,5225,5.0
178,5665,1.5
178,5952,4.0
178,5995,4.5
178,6016,5.0
178,6380,4.0
178,6502,4.5
178,6539,2.5
178,6863,2.0
178,7153,4.5
178,7361,4.5
178,8464,3.5
178,30749,4.5
178,33903,4.5
178,38061,5.0
178,39183,3.0
178,44191,4.5
178,44195,5.0
179,1,4.0
179,3,4.0
179,7,3.0
179,9,3.0
179,18,4.0
179,19,3.0
179,32,4.0
179,34,5.0
179,52,4.0
179,65,3.0
179,95,3.0
179,104,4.0
179,110,5.0
179,112,4.0
179,113,3.0
179,141,4.0
179,150,4.0
179,153,3.0
179,161,5.0
179,165,4.0
179,208,3.0
179,231,3.0
179,288,4.0
179,292,4.0
179,316,3.0
179,317,5.0
179,318,5.0
179,329,3.0
179,339,3.0
179,344,3.0
179,356,5.0
179,364,4.0
179,367,3.0
179,376,3.0
179,377,5.0
179,380,4.0
179,410,3.0
179,420,3.0
179,434,4.0
179,454,4.0
179,457,4.0
179,480,4.0
179,494,4.0
179,589,5.0
179,590,4.0
179,592,3.0
179,608,4.0
179,637,3.0
179,648,3.0
179,671,4.0
179,708,4.0
179,735,3.0
179,736,5.0
179,743,3.0
179,780,5.0
179,786,4.0
190,318,4.0
190,527,5.0
190,858,4.5
190,1221,4.0
190,1704,4.0
190,2324,5.0
190,2571,3.0
190,2959,4.0
190,4299,2.5
190,4306,3.5
190,4310,3.0
190,4447,3.5
190,4734,3.0
190,4878,3.5
190,4886,4.0
190,4896,5.0
190,4963,3.0
190,4973,5.0
190,4975,3.0
190,4995,4.0
190,5013,4.0
190,5225,5.0
190,5378,3.0
190,5445,3.5
190,5481,3.0
190,5810,3.5
190,5816,5.0
190,5902,3.5
190,5956,3.0
190,5989,4.0
190,6016,5.0
190,6155,3.0
190,6377,3.5
190,6539,3.0
190,6711,5.0
190,6870,4.0
190,6874,4.0
190,7323,4.5
190,7361,5.0
190,7438,4.0
190,7451,4.0
190,8368,5.0
190,8464,4.0
190,8533,3.0
190,8622,3.0
190,8784,3.0
190,8961,4.0
190,8970,3.0
190,30810,5.0
190,79132,4.0
190,81834,5.0
190,88125,5.0
190,116823,4.0
223,1,3.5
223,34,1.0
223,47,3.0
223,110,3.5
223,260,3.5
223,296,3.0
223,457,3.0
223,480,3.5
223,590,3.0
223,593,2.5
223,595,3.5
223,608,3.0
223,780,3.5
223,1136,3.5
223,1198,3.5
223,1240,3.0
223,1265,3.5
223,1285,3.0
223,1342,1.0
223,1345,1.0
223,1566,3.5
223,1597,3.5
223,1704,3.5
223,1721,2.0
223,1961,3.5
223,2076,1.0
223,2144,4.0
223,2316,4.5
223,2396,4.0
223,2571,3.5
223,2628,3.0
223,2683,3.0
223,2694,0.5
223,2747,2.0
223,2762,4.5
223,3793,4.0
223,3863,1.0
223,4226,4.0
223,4306,4.0
223,4886,4.0
223,4896,4.0
223,4995,2.5
223,5445,4.0
223,5782,4.0
223,6874,3.5
223,7153,3.5
223,7361,3.0
223,7438,3.0
223,7541,3.5
223,8360,4.0
223,8368,3.5
223,8636,3.0
223,8784,5.0
223,32587,4.0
223,33794,4.0
223,48516,4.0
223,51662,3.0
223,55820,3.0
223,55854,3.0
223,58559,4.5
225,69,5.0
225,104,5.0
225,223,5.0
225,231,5.0
225,333,5.0
225,380,3.0
225,424,1.0
225,507,4.0
225,514,4.0
225,587,3.0
225,1079,4.0
225,1136,3.0
225,1196,4.0
225,1197,4.0
225,1214,4.0
225,1219,3.0
225,1270,4.0
225,1285,4.0
225,1321,4.0
225,1333,3.0
225,1339,4.0
225,1387,5.0
225,1407,4.0
225,1641,4.0
225,1717,2.0
225,1747,2.0
225,1753,4.0
225,1923,4.0
225,1970,4.0
225,1982,2.0
225,1994,4.0
225,2001,4.0
225,2003,3.0
225,2004,3.0
225,2011,4.0
225,2174,3.0
225,2302,4.0
225,2327,5.0
225,2361,1.0
225,2371,4.0
225,2396,5.0
225,2406,3.0
225,2423,4.0
225,2454,4.0
225,2455,4.0
225,2496,3.0
225,2628,3.0
225,2633,4.0
225,2648,2.0
225,2716,4.0
225,2797,5.0
225,2858,3.0
225,2915,4.0
225,3024,2.0
225,3039,3.0
225,3042,3.0
225,3052,4.0
225,3253,4.0
225,3264,3.0
225,5060,1.0
